Nlihc_id,Subsidy_id,Units_Assist,POA_start,POA_end,contract_number,rent_to_fmr_description,Subsidy_Active,Subsidy_Info_Source_ID,Subsidy_Info_Source,Subsidy_Info_Source_Date,Update_Dtm,Program,Compl_end,POA_end_prev,Agency,POA_start_orig,Portfolio,Subsidy_info_source_property,POA_end_actual
NL000224,1,122,8/1/2014,7/31/2019,DC39A001004,Between 141% & 160% FMR,Yes,800003694/DC39A001004,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,7/31/2019,,US Dept of Housing and Urban Development,5/1/2008,Project-based section 8,800003694,N
NL000225,1,174,,,,,Yes,,DCHA Document,10/1/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000226,1,150,9/19/2011,9/18/2031,DC39H001008,Between 141% & 160% FMR,Yes,800003778/DC39H001008,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 housing finance agency new construction,9/18/2031,,US Dept of Housing and Urban Development,6/13/1985,Project-based section 8,800003778,N
NL000227,1,357,4/1/1967,4/1/2007,,,No,55006,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(3) BMIR Urban Renewal/Coop Hsg,4/1/2007,,US Dept of Housing and Urban Development,5/1/1967,HUD-insured mortgage,,6/7/2006
NL000227,2,360,5/25/2006,5/13/2048,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,5/13/2048,,DC,5/25/2006,DC housing production trust fund,,N
NL000228,1,94,12/1/2004,11/30/2024,DC390003002,Between 80% & 100% FMR,Yes,800003767/DC390003002,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 property disposition substantial rehabilitation,11/30/2024,,US Dept of Housing and Urban Development,5/13/1983,Project-based section 8,800003767,N
NL000228,2,94,12/1/2004,12/1/2034,,,No,35435,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/221(d)(3) MKT Refi/Moderate Income,12/1/2034,,US Dept of Housing and Urban Development,1/1/2005,HUD-insured mortgage,3232,2/11/2015
NL000229,1,128,1/1/1992,1/1/2022,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2007,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1992,LIHTC,,N
NL000229,2,128,7/1/1992,1/28/2013,,,No,800003756/,HUD/Multifamily Assistance and Section 8 Contracts,2/10/2012,31AUG15:18:10:28,Sec 8 property disposition (unspecified),1/28/2013,,US Dept of Housing and Urban Development,7/1/1992,Project-based section 8,800003756,U
NL000231,1,132,,,,,No,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,U
NL000231,2,32,5/5/2005,5/5/2010,,,No,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/5/2010,,US Dept of Housing and Urban Development,5/5/2005,HOME,,U
NL000232,1,135,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000232,2,135,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000232,3,201,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000232,4,135,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000234,1,266,1/1/2002,1/1/2032,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2017,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2002,LIHTC,,N
NL000234,2,266,1/1/2007,1/31/2007,DC39L000075,Below 80% FMR,No,800214527/DC39L000075,HUD/Multifamily Assistance and Section 8 Contracts,5/1/2015,04SEP15:11:47:22,Sec 8 loan management set-aside,1/31/2007,,US Dept of Housing and Urban Development,1/1/2007,Project-based section 8,800214527,U
NL000235,1,13,1/3/2003,1/3/2023,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,1/3/2023,,DC,1/3/2003,CDBG,,N
NL000235,2,13,7/7/2005,7/7/2020,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,7/7/2020,,US Dept of Housing and Urban Development,7/7/2005,HOME,,N
NL000236,1,78,10/24/2000,10/24/2030,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,10/24/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,10/24/2000,LIHTC,,N
NL000236,2,78,11/1/2000,11/1/2015,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,11/1/2015,,DC,11/1/2000,Tax exempt bond,,N
NL000236,3,78,11/1/2000,11/1/2020,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,11/1/2020,,DC,11/1/2000,CDBG,,N
NL000236,4,78,11/1/2001,11/1/2041,,,No,98021,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,11/1/2041,,US Dept of Housing and Urban Development,12/1/2001,HUD-insured mortgage,7441,4/23/2013
NL000237,1,74,10/24/2000,10/24/2030,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,10/24/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,10/24/2000,LIHTC,,N
NL000237,2,74,11/1/2000,11/1/2015,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,11/1/2015,,DC,11/1/2000,Tax exempt bond,,N
NL000237,3,74,11/1/2000,11/1/2020,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,11/1/2020,,DC,11/1/2000,CDBG,,N
NL000237,4,74,11/1/2001,11/1/2041,,,No,98022,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Existing,11/1/2041,,US Dept of Housing and Urban Development,12/1/2001,HUD-insured mortgage,7426,4/23/2013
NL000238,1,160,1/1/2000,1/1/2030,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2000,LIHTC,,N
NL000239,1,79,1/1/2000,1/1/2030,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2000,LIHTC,,N
NL000240,1,59,1/1/2000,1/1/2030,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2000,LIHTC,,N
NL000241,1,78,1/1/2000,1/1/2030,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2000,LIHTC,,N
NL000242,1,115,2/1/2005,2/1/2045,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2/1/2045,,DC,2/1/2005,DC housing production trust fund,,N
NL000242,2,117,5/9/2005,5/9/2010,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/9/2010,,US Dept of Housing and Urban Development,5/9/2005,HOME,,N
NL000243,1,48,6/1/1981,6/1/2021,,,No,35233,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,6/1/2021,,US Dept of Housing and Urban Development,7/1/1981,HUD-insured mortgage,9424,10/5/2009
NL000243,2,48,10/1/2015,9/30/2016,DC390007005,Between 131% & 140% FMR,Yes,800000063/DC390007005,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 new construction,9/30/2016,9/30/2015,US Dept of Housing and Urban Development,8/21/2000,Project-based section 8,800000063,N
NL000244,1,208,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000245,1,144,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000247,1,60,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000247,2,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000248,1,160,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000249,1,190,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000251,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000251,2,13,1/1/2003,1/1/2023,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,1/1/2023,,DC,1/1/2003,CDBG,,N
NL000251,3,13,7/1/2015,6/30/2016,DC39Q961001,Below 80% FMR,Yes,800054049/DC39Q961001,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 811 project rental assistance contract,6/30/2016,6/30/2015,US Dept of Housing and Urban Development,7/1/2003,Project rental assistance contract,800054049,N
NL000252,1,42,2/1/2012,1/31/2017,DC390012019,Between 101% & 120% FMR,Yes,800003775/DC390012019,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,1/31/2017,,US Dept of Housing and Urban Development,9/1/2004,Project-based section 8,800003775,N
NL000253,1,68,3/3/2014,3/2/2034,DC39T841001,Between 80% & 100% FMR,Yes,800003776/DC39T841001,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 new construction,3/2/2034,,US Dept of Housing and Urban Development,3/3/1989,Section 202/811,800003776,N
NL000253,2,68,3/1/1990,2/1/2030,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2/1/2030,,US Dept of Housing and Urban Development,3/1/1990,Section 202/811,,N
NL000255,1,224,1/1/2000,1/1/2030,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2015,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2000,LIHTC,,N
NL000255,2,224,9/1/2000,9/1/2015,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,9/1/2015,,DC,9/1/2000,Tax exempt bond,,N
NL000255,3,222,3/1/2001,3/1/2041,,,No,35372,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,3/1/2041,,US Dept of Housing and Urban Development,4/1/2001,HUD-insured mortgage,7826,11/30/2012
NL000257,1,30,3/1/2006,3/1/2046,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,3/1/2046,,DC,3/1/2006,DC housing production trust fund,,N
NL000259,1,175,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000259,2,174,7/1/1981,6/1/2021,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,6/1/2021,,US Dept of Housing and Urban Development,7/1/1981,Section 202/811,,N
NL000259,3,174,2/3/2008,2/2/2028,DC390647201,Between 141% & 160% FMR,Yes,800003757/DC390647201,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 new construction,2/2/2028,,US Dept of Housing and Urban Development,2/3/2001,Section 202/811,800003757,N
NL000260,1,100,1/1/2006,1/1/2036,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,1/1/2021,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2006,LIHTC,,N
NL000260,2,100,12/1/2005,12/1/2045,,,Yes,35428,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,12/1/2045,,US Dept of Housing and Urban Development,1/1/2006,HUD-insured mortgage,3626,N
NL000260,3,100,4/1/2006,4/1/2021,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,4/1/2021,,DC,4/1/2006,Tax exempt bond,,N
NL000260,4,100,4/1/2006,4/1/2026,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,4/1/2026,,DC,4/1/2006,CDBG,,N
NL000261,1,190,1/1/2001,1/1/2031,,,Yes,,HUD/LIHTC,3/3/2006,04SEP15:08:54:57,Low income housing tax credit,1/1/2016,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2001,LIHTC,,N
NL000261,2,124,7/1/2015,6/30/2020,DC39L000021,Between 80% & 100% FMR,Yes,800024865/DC39L000021,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,6/30/2020,6/30/2015,US Dept of Housing and Urban Development,7/1/2003,Project-based section 8,800024865,N
NL000261,3,30,5/10/2005,5/10/2020,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/10/2020,,US Dept of Housing and Urban Development,5/10/2005,HOME,,N
NL000262,1,61,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000262,2,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000262,3,61,4/1/1981,3/1/2014,,,Yes,,HUD - Active Section 236 Projects,8/29/2008,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,3/1/2014,,US Dept of Housing and Urban Development,4/1/1981,HUD-insured mortgage,,N
NL000262,4,12,10/11/2012,10/10/2017,DC39M000044,Below 80% FMR,Yes,800003779/DC39M000044,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,10/10/2017,,US Dept of Housing and Urban Development,10/11/2012,Project-based section 8,800003779,N
NL000264,1,162,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000264,2,162,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000264,3,,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000264,4,162,,,,,Yes,,DCHA Document,10/1/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000264,5,162,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000264,6,162,1/1/2006,1/1/2036,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,1/1/2021,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2006,LIHTC,,N
NL000265,1,36,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000266,1,90,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000266,2,94,1/1/1989,1/1/2019,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2004,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1989,LIHTC,,N
NL000266,3,,5/13/2008,5/13/2048,,,Yes,,Preservation Network Meeting,7/9/2008,04SEP15:08:54:57,DC housing production trust fund,5/13/2048,,Other,5/13/2008,DC housing production trust fund,,N
NL000267,1,237,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,Other,,DC housing production trust fund,,N
NL000267,2,237,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,Other,,Tax exempt bond,,N
NL000267,3,237,1/1/2006,1/1/2036,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,1/1/2021,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2006,LIHTC,,N
NL000268,1,246,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000270,1,20,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000270,2,16,9/1/2007,9/1/2027,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,9/1/2027,,DC,9/1/2007,CDBG,,N
NL000271,1,255,5/1/2003,4/30/2023,DC39M000098,Below 80% FMR,Yes,800024759/DC39M000098,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 new construction,4/30/2023,,US Dept of Housing and Urban Development,5/1/2003,Project-based section 8,800024759,N
NL000271,2,255,5/1/2003,5/1/2033,,,No,35423,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,5/1/2033,,US Dept of Housing and Urban Development,6/1/2003,HUD-insured mortgage,5633,5/15/2013
NL000271,3,255,6/1/2013,5/1/2033,,,Yes,35507,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,5/1/2033,,,,HUD-insured mortgage,5633,N
NL000272,1,105,1/1/1995,1/1/2025,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2010,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1995,LIHTC,,N
NL000273,1,98,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000273,2,98,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000273,3,97,5/1/2013,4/30/2023,DC390014006,Between 80% & 100% FMR,Yes,800003780/DC390014006,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,4/30/2023,,US Dept of Housing and Urban Development,8/24/1983,Project-based section 8,800003780,N
NL000273,4,159,5/1/2013,4/30/2023,DC39H001005,Between 80% & 100% FMR,Yes,800003780/DC39H001005,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 housing finance agency substantial rehabilitation,4/30/2023,,US Dept of Housing and Urban Development,8/24/1983,Project-based section 8,800003780,N
NL000273,5,97,6/1/2006,,,,Yes,,Preservation Network Meeting,1/13/2009,04SEP15:08:54:57,Tax exempt bond,,,Other,6/1/2006,Tax exempt bond,,N
NL000273,6,98,1/1/2007,1/1/2037,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2007,LIHTC,,N
NL000274,1,159,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000274,2,159,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000274,3,159,6/1/2006,,,,Yes,,Preservation Network Meeting,1/13/2009,04SEP15:08:54:57,Tax exempt bond,,,Other,6/1/2006,Tax exempt bond,,N
NL000274,4,159,1/1/2007,1/1/2037,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2007,LIHTC,,N
NL000274,5,159,5/1/2007,4/30/2013,,,No,800003781/,HUD/Multifamily Assistance and Section 8 Contracts,8/5/2009,31AUG15:18:10:28,Sec 8 housing finance agency (unspecified),4/30/2013,,US Dept of Housing and Urban Development,5/1/2007,Project-based section 8,800003781,U
NL000275,1,36,5/1/2012,4/30/2017,DC39L000016,Below 80% FMR,Yes,800003782/DC39L000016,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,4/30/2017,,US Dept of Housing and Urban Development,5/1/2012,Project-based section 8,800003782,N
NL000276,1,49,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000276,2,56,12/4/2004,12/4/2019,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,12/4/2019,,DC,12/4/2004,Tax exempt bond,,N
NL000276,3,56,12/4/2004,12/4/2034,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Low income housing tax credit,12/4/2019,,DC Dept of Housing and Community Development; DC Housing Finance Agency,12/4/2004,LIHTC,,N
NL000276,4,56,12/4/2004,12/4/2044,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,12/4/2044,,DC,12/4/2004,DC housing production trust fund,,N
NL000276,5,56,5/7/2005,5/7/2010,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,5/7/2010,,US Dept of Housing and Urban Development,5/7/2005,HOME,,N
NL000276,6,56,8/1/2005,5/1/2045,,,Yes,98034,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,5/1/2045,,US Dept of Housing and Urban Development,9/1/2005,HUD-insured mortgage,5029,N
NL000277,1,140,12/1/1979,11/1/2019,,,Yes,,HUD - Active 202/811 Loans,10/1/2009,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,11/1/2019,,US Dept of Housing and Urban Development,12/1/1979,Section 202/811,,N
NL000277,2,140,3/23/2015,3/22/2035,DC390704201,Between 101% & 120% FMR,Yes,800003783/DC390704201,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 202 new construction,3/22/2035,,US Dept of Housing and Urban Development,3/23/2005,Section 202/811,800003783,N
NL000277,3,140,3/1/2009,3/1/2044,,,Yes,11183,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 207/223(f) Pur/Refin Hsg.,3/1/2044,,US Dept of Housing and Urban Development,4/1/2009,HUD-insured mortgage,17718,N
NL000279,1,372,4/1/2000,4/1/2015,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,4/1/2015,,DC,4/1/2000,Tax exempt bond,,N
NL000279,2,378,1/1/2002,1/1/2032,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2017,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2002,LIHTC,,N
NL000279,3,378,4/1/2002,4/1/2042,,,No,35377,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,4/1/2042,,US Dept of Housing and Urban Development,5/1/2002,HUD-insured mortgage,7624,2/23/2015
NL000280,1,80,4/1/2011,3/31/2016,DC390005003,Between 80% & 100% FMR,Yes,800003784/DC390005003,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 substantial rehabilitation,3/31/2016,,US Dept of Housing and Urban Development,10/1/2005,Project-based section 8,800003784,N
NL000280,2,79,4/1/2011,3/31/2016,DC39L000067,Between 80% & 100% FMR,Yes,800003784/DC39L000067,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,3/31/2016,,US Dept of Housing and Urban Development,10/1/2005,Project-based section 8,800003784,N
NL000280,3,100,4/1/2011,3/31/2016,DC39L000081,Between 80% & 100% FMR,Yes,800003784/DC39L000081,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,3/31/2016,,US Dept of Housing and Urban Development,10/1/2005,Project-based section 8,800003784,N
NL000280,4,122,4/1/2011,3/31/2016,DC39M000092,Between 80% & 100% FMR,Yes,800003784/DC39M000092,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,3/31/2016,,US Dept of Housing and Urban Development,10/1/2005,Project-based section 8,800003784,N
NL000282,1,158,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000283,1,46,10/1/2013,9/30/2017,DC390001015,Below 80% FMR,Yes,800003786/DC390001015,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 new construction,9/30/2017,,US Dept of Housing and Urban Development,10/1/2005,Project-based section 8,800003786,N
NL000284,1,107,1/1/1972,1/1/2012,,,No,44046,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 236(j)(1)/Lower Income Families,1/1/2012,,US Dept of Housing and Urban Development,2/1/1972,HUD-insured mortgage,,1/24/2007
NL000284,2,22,2/1/2012,1/31/2016,DC39M000038,Below 80% FMR,Yes,800003785/DC39M000038,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,1/31/2016,,US Dept of Housing and Urban Development,10/1/1984,Project-based section 8,800003785,N
NL000285,1,91,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000286,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000286,2,20,11/1/1998,10/31/2018,DC39Q941001,Below 80% FMR,Yes,800054044/DC39Q941001,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 811 project rental assistance contract,10/31/2018,,US Dept of Housing and Urban Development,11/1/1998,Project rental assistance contract,800054044,N
NL000287,1,28,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000288,1,149,3/1/2015,2/29/2016,DC39L000005,Below 80% FMR,Yes,800003787/DC39L000005,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 8 loan management set-aside,2/29/2016,,US Dept of Housing and Urban Development,4/1/2008,Project-based section 8,800003787,N
NL000289,1,174,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
