nlihc_id,subsidy_id,units_assist,poa_start,poa_end,contract_number,rent_to_fmr_description,subsidy_active,subsidy_info_source_id,subsidy_info_source,subsidy_info_source_date,update_dtm,program,compl_end,poa_end_prev,agency,poa_start_orig,portfolio,subsidy_info_source_property,poa_end_actual
NL000224,1,122,2014-08-01,2019-07-31,DC39A001004,Between 121% & 130% FMR,Yes,800003694/DC39A001004,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2019-07-31,,US Dept of Housing and Urban Development,2008-05-01,Project-based section 8,800003694,N
NL000225,1,27,,,,,Yes,,DCHA Document,10/1/2008,10OCT16:14:09:26,Public housing,,,DC Housing Authority,,Public housing,,N
NL000225,2,83,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Low income housing tax credit,,,DCHA,,LIHTC,,
NL000226,1,150,2011-09-19,2031-09-18,DC39H001008,Between 101% & 120% FMR,Yes,800003778/DC39H001008,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 housing finance agency new construction,2031-09-18,,US Dept of Housing and Urban Development,1985-06-13,Project-based section 8,800003778,N
NL000227,1,357,1967-04-01,2007-04-01,,,No,55006,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(3) BMIR Urban Renewal/Coop Hsg,2007-04-01,,US Dept of Housing and Urban Development,1967-05-01,HUD-insured mortgage,,6/7/2006
NL000227,2,360,2006-05-25,2048-05-13,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,2048-05-13,,DC,2006-05-25,DC housing production trust fund,,N
NL000228,1,94,2015-11-30,2034-11-29,DC390003002,Between 80% & 100% FMR,Yes,800003767/DC390003002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 property disposition substantial rehabilitation,2034-11-29,11/30/2024,US Dept of Housing and Urban Development,1983-05-13,Project-based section 8,800003767,N
NL000228,2,94,2004-12-01,2034-12-01,,,No,35435,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(3) MKT Refi/Moderate Income,2034-12-01,,US Dept of Housing and Urban Development,2005-01-01,HUD-insured mortgage,3232,2/11/2015
NL000229,1,128,1992-01-01,2022-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2007-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1992-01-01,LIHTC,,N
NL000229,2,128,1992-07-01,2013-01-28,,,No,800003756/,HUD/Multifamily Assistance and Section 8 Contracts,2/10/2012,31AUG15:18:10:28,Sec 8 property disposition (unspecified),2013-01-28,,US Dept of Housing and Urban Development,1992-07-01,Project-based section 8,800003756,U
NL000231,1,132,,,,,No,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,U
NL000231,2,32,2005-05-05,2010-05-05,,,No,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2010-05-05,,US Dept of Housing and Urban Development,2005-05-05,HOME,,U
NL000232,1,135,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000232,2,135,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000232,3,201,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Project-based vouchers,,,DCHA,,Project-based vouchers,,N
NL000232,4,135,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000234,1,266,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000234,2,266,2007-01-01,2007-01-31,DC39L000075,Below 80% FMR,No,800214527/DC39L000075,HUD/Multifamily Assistance and Section 8 Contracts,5/1/2015,04SEP15:11:47:22,Sec 8 loan management set-aside,2007-01-31,,US Dept of Housing and Urban Development,2007-01-01,Project-based section 8,800214527,U
NL000235,1,13,2003-01-03,2023-01-03,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2023-01-03,,DC,2003-01-03,CDBG,,N
NL000235,2,13,2005-07-07,2020-07-07,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2020-07-07,,US Dept of Housing and Urban Development,2005-07-07,HOME,,N
NL000236,1,78,2000-10-24,2030-10-24,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2015-10-24,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-10-24,LIHTC,,N
NL000236,2,78,2000-11-01,2015-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2015-11-01,,DC,2000-11-01,Tax exempt bond,,N
NL000236,3,78,2000-11-01,2020-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2020-11-01,,DC,2000-11-01,CDBG,,N
NL000236,4,78,2001-11-01,2041-11-01,,,No,98021,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2041-11-01,,US Dept of Housing and Urban Development,2001-12-01,HUD-insured mortgage,7441,4/23/2013
NL000237,1,74,2000-10-24,2030-10-24,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2015-10-24,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-10-24,LIHTC,,N
NL000237,2,74,2000-11-01,2015-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2015-11-01,,DC,2000-11-01,Tax exempt bond,,N
NL000237,3,74,2000-11-01,2020-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2020-11-01,,DC,2000-11-01,CDBG,,N
NL000237,4,74,2001-11-01,2041-11-01,,,No,98022,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Existing,2041-11-01,,US Dept of Housing and Urban Development,2001-12-01,HUD-insured mortgage,7426,4/23/2013
NL000238,1,160,2000-01-01,2030-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2015-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-01-01,LIHTC,,N
NL000239,1,79,2000-01-01,2030-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2015-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-01-01,LIHTC,,N
NL000240,1,59,2000-01-01,2030-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2015-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-01-01,LIHTC,,N
NL000241,1,78,2000-01-01,2030-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2015-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-01-01,LIHTC,,N
NL000242,1,115,2005-02-01,2045-02-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2045-02-01,,DC,2005-02-01,DC housing production trust fund,,N
NL000242,2,117,2005-05-09,2010-05-09,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2010-05-09,,US Dept of Housing and Urban Development,2005-05-09,HOME,,N
NL000242,3,76,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Public housing,,,DCHA,,Public housing,,
NL000242,4,6,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Low income housing tax credit,,,DCHA,,LIHTC,,
NL000243,1,48,1981-06-01,2021-06-01,,,No,35233,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2021-06-01,,US Dept of Housing and Urban Development,1981-07-01,HUD-insured mortgage,9424,10/5/2009
NL000243,2,48,2016-04-01,2036-03-31,DC390007005,Between 101% & 120% FMR,Yes,800000063/DC390007005,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 new construction,2036-03-31,9/30/2016,US Dept of Housing and Urban Development,2000-08-21,Project-based section 8,800000063,N
NL000244,1,208,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000245,1,144,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000247,1,60,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000247,2,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000248,1,160,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000249,1,190,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000251,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000251,2,13,2003-01-01,2023-01-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2023-01-01,,DC,2003-01-01,CDBG,,N
NL000251,3,13,2016-07-01,2017-06-30,DC39Q961001,Below 80% FMR,Yes,800054049/DC39Q961001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2017-06-30,6/30/2016,US Dept of Housing and Urban Development,2003-07-01,Project rental assistance contract,800054049,N
NL000252,1,42,2017-02-01,2019-01-31,DC390012019,Between 101% & 120% FMR,Yes,800003775/DC390012019,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2019-01-31,1/31/2017,US Dept of Housing and Urban Development,2004-09-01,Project-based section 8,800003775,N
NL000253,1,68,2014-03-03,2034-03-02,DC39T841001,Between 80% & 100% FMR,Yes,800003776/DC39T841001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 new construction,2034-03-02,,US Dept of Housing and Urban Development,1989-03-03,Section 202/811,800003776,N
NL000253,2,68,1990-03-01,2030-02-01,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2030-02-01,,US Dept of Housing and Urban Development,1990-03-01,Section 202/811,,N
NL000255,1,224,2000-01-01,2030-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2015-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2000-01-01,LIHTC,,N
NL000255,2,224,2000-09-01,2015-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2015-09-01,,DC,2000-09-01,Tax exempt bond,,N
NL000255,3,222,2001-03-01,2041-03-01,,,No,35372,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2041-03-01,,US Dept of Housing and Urban Development,2001-04-01,HUD-insured mortgage,7826,11/30/2012
NL000257,1,30,2006-03-01,2046-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2046-03-01,,DC,2006-03-01,DC housing production trust fund,,N
NL000259,1,175,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000259,2,174,1981-07-01,2021-06-01,,,Yes,,HUD - Active 202/811 Loans,10/8/2010,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2021-06-01,,US Dept of Housing and Urban Development,1981-07-01,Section 202/811,,N
NL000259,3,175,2008-02-03,2028-02-02,DC390647201,Between 121% & 130% FMR,Yes,800003757/DC390647201,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 new construction,2028-02-02,,US Dept of Housing and Urban Development,2001-02-03,Section 202/811,800003757,N
NL000260,1,100,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000260,2,100,2005-12-01,2045-12-01,,,Yes,35428,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2045-12-01,,US Dept of Housing and Urban Development,2006-01-01,HUD-insured mortgage,3626,N
NL000260,3,100,2006-04-01,2021-04-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2021-04-01,,DC,2006-04-01,Tax exempt bond,,N
NL000260,4,100,2006-04-01,2026-04-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2026-04-01,,DC,2006-04-01,CDBG,,N
NL000261,1,190,2001-01-01,2031-01-01,,,Yes,,HUD/LIHTC,3/3/2006,04SEP15:08:54:57,Low income housing tax credit,2016-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2001-01-01,LIHTC,,N
NL000261,2,124,2015-07-01,2020-06-30,DC39L000021,Below 80% FMR,Yes,800024865/DC39L000021,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2020-06-30,6/30/2015,US Dept of Housing and Urban Development,2003-07-01,Project-based section 8,800024865,N
NL000261,3,30,2005-05-10,2020-05-10,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2020-05-10,,US Dept of Housing and Urban Development,2005-05-10,HOME,,N
NL000262,1,61,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000262,2,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000262,3,61,1981-04-01,2014-03-01,,,Yes,,HUD - Active Section 236 Projects,8/29/2008,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,2014-03-01,,US Dept of Housing and Urban Development,1981-04-01,HUD-insured mortgage,,N
NL000262,4,12,2012-10-11,2017-10-10,DC39M000044,Below 80% FMR,Yes,800003779/DC39M000044,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-10-10,,US Dept of Housing and Urban Development,2012-10-11,Project-based section 8,800003779,N
NL000264,1,162,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000264,2,162,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000264,3,,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,HOPE VI,,,DC,,HOPE VI,,N
NL000264,4,162,,,,,Yes,,DCHA Document,10/1/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000264,5,162,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000264,6,162,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000265,1,36,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000266,1,90,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000266,2,94,1989-01-01,2019-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2004-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1989-01-01,LIHTC,,N
NL000266,3,,2008-05-13,2048-05-13,,,Yes,,Preservation Network Meeting,7/9/2008,04SEP15:08:54:57,DC housing production trust fund,2048-05-13,,Other,2008-05-13,DC housing production trust fund,,N
NL000267,1,237,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,Other,,DC housing production trust fund,,N
NL000267,2,237,,,,,Yes,,DCHFA,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,Other,,Tax exempt bond,,N
NL000267,3,237,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000268,1,246,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000270,1,20,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000270,2,16,2007-09-01,2027-09-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2027-09-01,,DC,2007-09-01,CDBG,,N
NL000271,1,255,2003-05-01,2023-04-30,DC39M000098,Below 80% FMR,Yes,800024759/DC39M000098,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 new construction,2023-04-30,,US Dept of Housing and Urban Development,2003-05-01,Project-based section 8,800024759,N
NL000271,2,255,2003-05-01,2033-05-01,,,No,35423,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2033-05-01,,US Dept of Housing and Urban Development,2003-06-01,HUD-insured mortgage,5633,5/15/2013
NL000271,3,255,2013-06-01,2033-05-01,,,Yes,35507,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2033-05-01,,,,HUD-insured mortgage,5633,N
NL000272,1,105,1995-01-01,2025-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2010-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1995-01-01,LIHTC,,N
NL000273,1,98,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000273,2,98,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000273,3,97,2013-05-01,2023-04-30,DC390014006,Below 80% FMR,Yes,800003780/DC390014006,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2023-04-30,,US Dept of Housing and Urban Development,1983-08-24,Project-based section 8,800003780,N
NL000273,4,159,2013-05-01,2023-04-30,DC39H001005,Below 80% FMR,Yes,800003780/DC39H001005,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 housing finance agency substantial rehabilitation,2023-04-30,,US Dept of Housing and Urban Development,1983-08-24,Project-based section 8,800003780,N
NL000273,5,97,2006-06-01,,,,Yes,,Preservation Network Meeting,1/13/2009,04SEP15:08:54:57,Tax exempt bond,,,Other,2006-06-01,Tax exempt bond,,N
NL000273,6,98,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL000274,1,159,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000274,2,159,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000274,3,159,2006-06-01,,,,Yes,,Preservation Network Meeting,1/13/2009,04SEP15:08:54:57,Tax exempt bond,,,Other,2006-06-01,Tax exempt bond,,N
NL000274,4,159,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL000274,5,159,2007-05-01,2013-04-30,,,No,800003781/,HUD/Multifamily Assistance and Section 8 Contracts,8/5/2009,31AUG15:18:10:28,Sec 8 housing finance agency (unspecified),2013-04-30,,US Dept of Housing and Urban Development,2007-05-01,Project-based section 8,800003781,U
NL000275,1,36,2012-05-01,2017-04-30,DC39L000016,Below 80% FMR,Yes,800003782/DC39L000016,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-04-30,,US Dept of Housing and Urban Development,2012-05-01,Project-based section 8,800003782,N
NL000276,1,49,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000276,2,56,2004-12-04,2019-12-04,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2019-12-04,,DC,2004-12-04,Tax exempt bond,,N
NL000276,3,56,2004-12-04,2034-12-04,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Low income housing tax credit,2019-12-04,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2004-12-04,LIHTC,,N
NL000276,4,56,2004-12-04,2044-12-04,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2044-12-04,,DC,2004-12-04,DC housing production trust fund,,N
NL000276,5,56,2005-05-07,2010-05-07,,,Yes,,HUD/OCPD,3/31/2007,04SEP15:08:54:57,HOME,2010-05-07,,US Dept of Housing and Urban Development,2005-05-07,HOME,,N
NL000276,6,56,2005-08-01,2045-05-01,,,Yes,98034,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2045-05-01,,US Dept of Housing and Urban Development,2005-09-01,HUD-insured mortgage,5029,N
NL000277,1,140,1979-12-01,2019-11-01,,,Yes,,HUD - Active 202/811 Loans,10/1/2009,04SEP15:08:54:57,Sec 202/8 direct loan/elderly-handicapped,2019-11-01,,US Dept of Housing and Urban Development,1979-12-01,Section 202/811,,N
NL000277,2,140,2015-03-23,2035-03-22,DC390704201,Between 80% & 100% FMR,Yes,800003783/DC390704201,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 202 new construction,2035-03-22,,US Dept of Housing and Urban Development,2005-03-23,Section 202/811,800003783,N
NL000277,3,140,2009-03-01,2044-03-01,,,Yes,11183,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 207/223(f) Pur/Refin Hsg.,2044-03-01,,US Dept of Housing and Urban Development,2009-04-01,HUD-insured mortgage,17718,N
NL000279,1,372,2000-04-01,2015-04-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2015-04-01,,DC,2000-04-01,Tax exempt bond,,N
NL000279,2,378,2002-01-01,2032-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2017-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2002-01-01,LIHTC,,N
NL000279,3,378,2002-04-01,2042-04-01,,,No,35377,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2042-04-01,,US Dept of Housing and Urban Development,2002-05-01,HUD-insured mortgage,7624,2/23/2015
NL000280,1,80,2016-04-01,2017-03-31,DC390005003,Below 80% FMR,Yes,800003784/DC390005003,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 substantial rehabilitation,2017-03-31,3/31/2016,US Dept of Housing and Urban Development,2005-10-01,Project-based section 8,800003784,N
NL000280,2,79,2016-04-01,2017-03-31,DC39L000067,Below 80% FMR,Yes,800003784/DC39L000067,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-03-31,3/31/2016,US Dept of Housing and Urban Development,2005-10-01,Project-based section 8,800003784,N
NL000280,3,100,2016-04-01,2017-03-31,DC39L000081,Below 80% FMR,Yes,800003784/DC39L000081,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-03-31,3/31/2016,US Dept of Housing and Urban Development,2005-10-01,Project-based section 8,800003784,N
NL000280,4,122,2016-04-01,2017-03-31,DC39M000092,Below 80% FMR,Yes,800003784/DC39M000092,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-03-31,3/31/2016,US Dept of Housing and Urban Development,2005-10-01,Project-based section 8,800003784,N
NL000282,1,158,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000283,1,46,2013-10-01,2017-09-30,DC390001015,Below 80% FMR,Yes,800003786/DC390001015,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 new construction,2017-09-30,,US Dept of Housing and Urban Development,2005-10-01,Project-based section 8,800003786,N
NL000284,1,107,1972-01-01,2012-01-01,,,No,44046,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 236(j)(1)/Lower Income Families,2012-01-01,,US Dept of Housing and Urban Development,1972-02-01,HUD-insured mortgage,,1/24/2007
NL000284,2,22,2017-02-01,2022-01-31,DC39M000038,Below 80% FMR,Yes,800003785/DC39M000038,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2022-01-31,1/31/2017,US Dept of Housing and Urban Development,1984-10-01,Project-based section 8,800003785,N
NL000285,1,91,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000286,1,,,,,,Yes,,NLIHC Value-Added,10/1/2008,04SEP15:08:54:57,Sec 202/811 capital advance,,,Other,,Section 202/811,,N
NL000286,2,20,1998-11-01,2018-10-31,DC39Q941001,Below 80% FMR,Yes,800054044/DC39Q941001,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2018-10-31,,US Dept of Housing and Urban Development,1998-11-01,Project rental assistance contract,800054044,N
NL000287,1,28,,,,,Yes,,DCHA Website,4/17/2007,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000288,1,149,2017-03-01,2017-05-31,DC39L000005,Below 80% FMR,Yes,800003787/DC39L000005,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 8 loan management set-aside,2017-05-31,2/28/2017,US Dept of Housing and Urban Development,2008-04-01,Project-based section 8,800003787,N
